epoch,accuracy,loss,val_accuracy,val_loss
0,0.14325051009655,3.224034070968628,0.35501453280448914,2.4419753551483154
1,0.40452101826667786,2.2549798488616943,0.5367006063461304,1.959485650062561
2,0.5087090134620667,1.9907124042510986,0.5763081312179565,1.8297678232192993
3,0.5667904615402222,1.8271840810775757,0.6239098906517029,1.6897265911102295
4,0.6095030903816223,1.733328104019165,0.6522529125213623,1.6555179357528687
5,0.6404328942298889,1.6604535579681396,0.6809592843055725,1.5821762084960938
6,0.6584272384643555,1.6072062253952026,0.6944040656089783,1.5652016401290894
7,0.6725794076919556,1.566814661026001,0.711482584476471,1.5234382152557373
8,0.688524603843689,1.5278581380844116,0.7300145626068115,1.485358715057373
9,0.7036373019218445,1.4933366775512695,0.7365552186965942,1.4568973779678345
10,0.7068391442298889,1.4803858995437622,0.7107558250427246,1.5330255031585693
11,0.7201588153839111,1.4487967491149902,0.7605378031730652,1.4043916463851929
12,0.7362961173057556,1.3893629312515259,0.7536337375640869,1.4113448858261108
13,0.7426998019218445,1.3949275016784668,0.7576308250427246,1.4184411764144897
14,0.7424436211585999,1.402113914489746,0.7659883499145508,1.4043147563934326
15,0.7489113807678223,1.3772718906402588,0.7743459343910217,1.3781996965408325
16,0.7606301307678223,1.3604564666748047,0.7645348906517029,1.4047218561172485
17,0.7610143423080444,1.3613135814666748,0.7797965407371521,1.3763405084609985
18,0.7665855288505554,1.3303278684616089,0.7761628031730652,1.3980580568313599
19,0.7680584192276001,1.3553167581558228,0.7667151093482971,1.4110989570617676
20,0.7692110538482666,1.335841178894043,0.7634447813034058,1.375807523727417
21,0.7742059230804443,1.339207410812378,0.7837936282157898,1.3583128452301025
22,0.7806096076965332,1.3166544437408447,0.7819767594337463,1.3907982110977173
23,0.7834272384643555,1.3117910623550415,0.7714389562606812,1.4283367395401
24,0.7818903923034668,1.3132975101470947,0.788517415523529,1.3954095840454102
25,0.7902151346206665,1.2914702892303467,0.7848837375640869,1.3711374998092651
26,0.7902151346206665,1.2899590730667114,0.7888808250427246,1.3549158573150635
27,0.7877177000045776,1.3181020021438599,0.7954215407371521,1.3639490604400635
28,0.79296875,1.2954870462417603,0.7994186282157898,1.3446440696716309
29,0.7965548038482666,1.2880200147628784,0.7867006063461304,1.3611878156661987
30,0.7936091423034668,1.2934759855270386,0.7856104373931885,1.4025356769561768
31,0.8058401346206665,1.2709163427352905,0.7888808250427246,1.4309849739074707
32,0.7962346076965332,1.2870978116989136,0.7994186282157898,1.3599671125411987
33,0.8028944730758667,1.2806131839752197,0.7957848906517029,1.3856096267700195
34,0.8016777634620667,1.275718092918396,0.807776153087616,1.3981956243515015
35,0.8050076961517334,1.2729098796844482,0.792151153087616,1.4056241512298584
36,0.8043032884597778,1.2787840366363525,0.8026889562606812,1.3744696378707886
37,0.8030865788459778,1.291164755821228,0.8099563717842102,1.3263404369354248
38,0.8089779615402222,1.268740177154541,0.8164970874786377,1.3330551385879517
39,0.8043032884597778,1.2802326679229736,0.8070493936538696,1.372938871383667
40,0.8129482865333557,1.2579923868179321,0.8037790656089783,1.3809956312179565
41,0.817430853843689,1.2405263185501099,0.8063226938247681,1.3456707000732422
42,0.8176869750022888,1.2382558584213257,0.7961482405662537,1.3781132698059082
43,0.8140369057655334,1.2565511465072632,0.7830668687820435,1.431074857711792
44,0.8100025653839111,1.2542692422866821,0.8034157156944275,1.3443654775619507
