epoch,accuracy,loss,val_accuracy,val_loss
0,0.09278944879770279,3.4810373783111572,0.296875,2.563978910446167
1,0.3413166105747223,2.4271764755249023,0.47347384691238403,2.107912302017212
2,0.4595927298069,2.126847267150879,0.554142415523529,1.8472257852554321
3,0.5316982865333557,1.9402674436569214,0.6337209343910217,1.7003910541534424
4,0.5845927000045776,1.8089576959609985,0.6638808250427246,1.6045079231262207
5,0.6247438788414001,1.7052539587020874,0.6711482405662537,1.5564076900482178
6,0.6495261192321777,1.6408919095993042,0.7093023061752319,1.4971683025360107
7,0.6654713153839111,1.5888125896453857,0.726017415523529,1.4652265310287476
8,0.6874359846115112,1.539090633392334,0.7285610437393188,1.463931679725647
9,0.6995389461517334,1.4993566274642944,0.7474563717842102,1.436235785484314
10,0.7184298038482666,1.462092399597168,0.7554506063461304,1.4250763654708862
11,0.7205430269241333,1.4348883628845215,0.7550871968269348,1.3824561834335327
12,0.7270107865333557,1.4364323616027832,0.7569040656089783,1.3929539918899536
13,0.7323898673057556,1.4307537078857422,0.7732558250427246,1.3672897815704346
14,0.7476306557655334,1.3899264335632324,0.7663517594337463,1.4121757745742798
15,0.7459016442298889,1.3886165618896484,0.7801598906517029,1.3167781829833984
16,0.7621029615402222,1.3537391424179077,0.7805232405662537,1.338964819908142
17,0.758837103843689,1.3703538179397583,0.7732558250427246,1.3546103239059448
18,0.7694031596183777,1.3534901142120361,0.7783430218696594,1.3487398624420166
19,0.7699795365333557,1.3532661199569702,0.7761628031730652,1.35037362575531
20,0.7725409865379333,1.3401193618774414,0.7917878031730652,1.3643691539764404
21,0.7740778923034668,1.333056926727295,0.7881540656089783,1.3251426219940186
22,0.7776639461517334,1.3301620483398438,0.7870639562606812,1.3309882879257202
23,0.7830430269241333,1.3178105354309082,0.7881540656089783,1.3020399808883667
24,0.7845799326896667,1.3184336423873901,0.8034157156944275,1.313004970550537
25,0.7885501980781555,1.3039062023162842,0.7910610437393188,1.354034185409546
26,0.7897028923034668,1.3125027418136597,0.8005087375640869,1.3453763723373413
27,0.7925845384597778,1.31388521194458,0.7965116500854492,1.3423123359680176
28,0.7966828942298889,1.2951178550720215,0.8074128031730652,1.3139820098876953
29,0.7970030903816223,1.2781236171722412,0.7983284592628479,1.3174490928649902
30,0.798539936542511,1.2761433124542236,0.8103197813034058,1.3271799087524414
31,0.796875,1.3002580404281616,0.8012354373931885,1.330392837524414
32,0.8018698692321777,1.2880085706710815,0.7961482405662537,1.3366913795471191
33,0.7991803288459778,1.298117995262146,0.8037790656089783,1.3664894104003906
34,0.8057761192321777,1.2712994813919067,0.8092296719551086,1.3349952697753906
35,0.8086577653884888,1.2681595087051392,0.8070493936538696,1.322709560394287
36,0.8097463846206665,1.2570823431015015,0.8095930218696594,1.3129538297653198
