epoch,accuracy,loss,val_accuracy,val_loss
0,0.14594006538391113,3.259495258331299,0.36664244532585144,2.3393213748931885
1,0.39946210384368896,2.264047145843506,0.5079941749572754,1.9422568082809448
2,0.5162653923034668,1.9561177492141724,0.6024709343910217,1.7475894689559937
3,0.5859375,1.7647366523742676,0.6471657156944275,1.6178109645843506
4,0.6258965134620667,1.6443144083023071,0.6747819781303406,1.5244582891464233
5,0.6527279615402222,1.58284592628479,0.6980378031730652,1.4543681144714355
6,0.6853867769241333,1.5075056552886963,0.7303779125213623,1.38347327709198
7,0.7026767134666443,1.4596515893936157,0.7394621968269348,1.3381167650222778
8,0.7125384211540222,1.4236456155776978,0.7460029125213623,1.3074944019317627
9,0.7286757230758667,1.3783464431762695,0.7587209343910217,1.3467360734939575
10,0.7373847365379333,1.365110158920288,0.7648982405662537,1.325191855430603
11,0.7412909865379333,1.3574960231781006,0.7587209343910217,1.3487616777420044
12,0.7479507923126221,1.3411307334899902,0.7696220874786377,1.2731515169143677
13,0.7547387480735779,1.3249297142028809,0.7877907156944275,1.2570667266845703
14,0.762743353843689,1.3051661252975464,0.7663517594337463,1.3046644926071167
15,0.7724769711494446,1.2869597673416138,0.7772529125213623,1.3152153491973877
16,0.7770876288414001,1.262243390083313,0.7965116500854492,1.2773945331573486
17,0.7838755249977112,1.2432641983032227,0.7819767594337463,1.321973443031311
18,0.7838755249977112,1.2575571537017822,0.8005087375640869,1.2237359285354614
19,0.7850281596183777,1.2552731037139893,0.8030523061752319,1.244451880455017
20,0.7911117076873779,1.2409545183181763,0.7983284592628479,1.2569401264190674
21,0.7945696711540222,1.2327830791473389,0.8085029125213623,1.2473233938217163
22,0.8009733557701111,1.2238808870315552,0.8110465407371521,1.229080080986023
23,0.7980276346206665,1.226745367050171,0.8085029125213623,1.2357797622680664
24,0.8003329634666443,1.2301608324050903,0.804142415523529,1.3011233806610107
25,0.8062244057655334,1.2192230224609375,0.8066860437393188,1.2423092126846313
26,0.8073770403862,1.2176458835601807,0.7870639562606812,1.344260811805725
27,0.810835063457489,1.2101528644561768,0.8161337375640869,1.2305229902267456
28,0.8173027634620667,1.1974716186523438,0.8099563717842102,1.307441234588623
29,0.8119236826896667,1.2070965766906738,0.8095930218696594,1.2813788652420044
30,0.8163422346115112,1.1984174251556396,0.8252180218696594,1.2124607563018799
31,0.8157658576965332,1.204202651977539,0.805232584476471,1.2521010637283325
32,0.8235783576965332,1.1736290454864502,0.805232584476471,1.285384178161621
33,0.8216572999954224,1.1832622289657593,0.8186773061752319,1.2677559852600098
34,0.8249231576919556,1.1717451810836792,0.8248546719551086,1.214396357536316
35,0.8222336173057556,1.182664394378662,0.8230378031730652,1.2438478469848633
36,0.8263959884643555,1.1777353286743164,0.8219476938247681,1.2356294393539429
