epoch,accuracy,loss,val_accuracy,val_loss
0,0.10617315769195557,3.3950557708740234,0.302325576543808,2.5357275009155273
1,0.3292776644229889,2.466341018676758,0.442950576543808,2.1298344135284424
2,0.4462730586528778,2.160465955734253,0.5704941749572754,1.8377681970596313
3,0.5167776346206665,1.9526180028915405,0.5977470874786377,1.6822935342788696
4,0.555712103843689,1.8430286645889282,0.6446220874786377,1.5739731788635254
5,0.5933017134666443,1.7449983358383179,0.6711482405662537,1.5415747165679932
6,0.6197489500045776,1.6911664009094238,0.6744186282157898,1.466195821762085
7,0.6480532884597778,1.599879503250122,0.7209302186965942,1.4483892917633057
8,0.6643186211585999,1.5748780965805054,0.7122092843055725,1.466860055923462
9,0.681928813457489,1.5301076173782349,0.7380087375640869,1.391159176826477
10,0.6972336173057556,1.4845163822174072,0.7332848906517029,1.3933823108673096
11,0.7057505249977112,1.461015224456787,0.7558139562606812,1.3121825456619263
12,0.7175973653793335,1.4181236028671265,0.7449128031730652,1.3769996166229248
13,0.719774603843689,1.4302685260772705,0.7623546719551086,1.3428977727890015
14,0.7327740788459778,1.3892980813980103,0.7507267594337463,1.3374943733215332
15,0.7353355288505554,1.3904552459716797,0.7630813717842102,1.337767481803894
16,0.7466060519218445,1.3707141876220703,0.7830668687820435,1.2950462102890015
17,0.7494236826896667,1.3682777881622314,0.7906976938247681,1.2879058122634888
18,0.7512807250022888,1.3703826665878296,0.7928779125213623,1.246840238571167
19,0.7589011192321777,1.3425319194793701,0.7943313717842102,1.2574589252471924
20,0.766649603843689,1.3230812549591064,0.7928779125213623,1.2519276142120361
21,0.7686347365379333,1.3105758428573608,0.7961482405662537,1.2848764657974243
22,0.7659451961517334,1.3299962282180786,0.8012354373931885,1.2685496807098389
23,0.7742699980735779,1.3173218965530396,0.801598846912384,1.2643728256225586
24,0.7768314480781555,1.3085227012634277,0.8132267594337463,1.2661772966384888
25,0.7808657884597778,1.2757189273834229,0.7976017594337463,1.288259506225586
26,0.7879738807678223,1.2819987535476685,0.8037790656089783,1.2551982402801514
27,0.783491313457489,1.2914471626281738,0.8005087375640869,1.2730642557144165
28,0.7882940769195557,1.2867594957351685,0.8048691749572754,1.2810804843902588
29,0.7857966423034668,1.293280839920044,0.8019621968269348,1.285215973854065
30,0.7931608557701111,1.2781875133514404,0.8034157156944275,1.2827438116073608
31,0.7902792096138,1.2810333967208862,0.7972383499145508,1.3090837001800537
32,0.7948257923126221,1.2770519256591797,0.805232584476471,1.3357665538787842
33,0.7930327653884888,1.2702651023864746,0.8125,1.2759549617767334
34,0.7964907884597778,1.2674287557601929,0.8194040656089783,1.2375930547714233
35,0.7961065769195557,1.2760319709777832,0.8168604373931885,1.2557176351547241
36,0.8023181557655334,1.260197401046753,0.8019621968269348,1.2990697622299194
37,0.802446186542511,1.2546374797821045,0.8154069781303406,1.247267723083496
38,0.8038550019264221,1.243694543838501,0.8030523061752319,1.2880829572677612
39,0.8039830923080444,1.2492207288742065,0.8179506063461304,1.2570470571517944
40,0.8084656596183777,1.2502245903015137,0.8117732405662537,1.285656452178955
