epoch,accuracy,loss,val_accuracy,val_loss
0,0.02061987668275833,3.830549478530884,0.009811046533286572,3.828885555267334
1,0.021004097536206245,3.829388380050659,0.05014535039663315,3.784742832183838
2,0.21042519807815552,2.835679531097412,0.3688226640224457,2.186408042907715
3,0.3835809528827667,2.114531993865967,0.5214389562606812,1.7518420219421387
4,0.4909067749977112,1.7902629375457764,0.5530523061752319,1.5664279460906982
5,0.5515496730804443,1.5722581148147583,0.620276153087616,1.3739789724349976
6,0.5918929576873779,1.4435919523239136,0.6486191749572754,1.2977197170257568
7,0.6172515153884888,1.3301234245300293,0.6442587375640869,1.2711440324783325
8,0.6363985538482666,1.2823162078857422,0.6747819781303406,1.16733980178833
9,0.6549692749977112,1.2089489698410034,0.7016715407371521,1.0908104181289673
10,0.681352436542511,1.1365023851394653,0.7002180218696594,1.120764136314392
11,0.6876921057701111,1.0894862413406372,0.7151162624359131,1.034172534942627
12,0.7112576961517334,1.0293490886688232,0.7220203280448914,0.9692046642303467
13,0.7189421057701111,1.0025640726089478,0.7412790656089783,1.0087395906448364
14,0.728803813457489,0.9667083024978638,0.7329215407371521,0.998019278049469
15,0.7377049326896667,0.9305723905563354,0.7529069781303406,0.9260581135749817
16,0.7400742769241333,0.9084914326667786,0.7503633499145508,0.9124372005462646
17,0.7537141442298889,0.880790650844574,0.7507267594337463,0.9762039184570312
18,0.7564036846160889,0.8721420764923096,0.7569040656089783,0.8573339581489563
19,0.7667776346206665,0.825167715549469,0.7590842843055725,0.8964087963104248
20,0.7683145403862,0.8094766736030579,0.7743459343910217,0.853819727897644
21,0.7757428288459778,0.807456374168396,0.7787063717842102,0.8894354104995728
22,0.7779200673103333,0.7804524898529053,0.7732558250427246,0.8438547849655151
23,0.7838755249977112,0.7657939195632935,0.7779796719551086,0.8489285707473755
24,0.7911117076873779,0.746303379535675,0.804142415523529,0.7543802261352539
25,0.7972592115402222,0.720072329044342,0.789607584476471,0.8100364208221436
26,0.7925845384597778,0.7281402945518494,0.7823401093482971,0.8146910667419434
27,0.8032146692276001,0.6934730410575867,0.7976017594337463,0.8152694702148438
28,0.8059042096138,0.6829152703285217,0.8066860437393188,0.7397534847259521
29,0.8066086173057556,0.6916547417640686,0.8008720874786377,0.7509600520133972
30,0.8148693442344666,0.6488070487976074,0.8005087375640869,0.7840930223464966
31,0.8130123019218445,0.6579480767250061,0.7946947813034058,0.7998571395874023
32,0.8133965134620667,0.6683757305145264,0.8074128031730652,0.767029345035553
33,0.8130763173103333,0.6527626514434814,0.8055959343910217,0.7554767727851868
34,0.8190317749977112,0.6366624236106873,0.805232584476471,0.7619643807411194
35,0.8272284865379333,0.626008152961731,0.8074128031730652,0.752356767654419
36,0.8284451961517334,0.6284530758857727,0.820857584476471,0.7267888784408569
37,0.8283811211585999,0.613352358341217,0.8237645626068115,0.7426593899726868
38,0.8292776346206665,0.599711000919342,0.8183139562606812,0.6854369640350342
39,0.8318391442298889,0.5953251123428345,0.8030523061752319,0.7414676547050476
40,0.8349769711494446,0.5856747627258301,0.8103197813034058,0.748782217502594
41,0.8351050019264221,0.5845499038696289,0.8190407156944275,0.7507725358009338
42,0.8347848653793335,0.5812527537345886,0.8194040656089783,0.7086585760116577
43,0.8347207903862,0.5788674354553223,0.8121366500854492,0.7706078886985779
