epoch,accuracy,loss,val_accuracy,val_loss
0,0.03637295216321945,3.7461178302764893,0.19331395626068115,2.79634952545166
1,0.29988473653793335,2.4344277381896973,0.4880087077617645,1.8009157180786133
2,0.4602971374988556,1.8825019598007202,0.6213662624359131,1.349600911140442
3,0.5461705923080444,1.605628490447998,0.667151153087616,1.191899299621582
4,0.5948386192321777,1.4250792264938354,0.6933139562606812,1.1003845930099487
5,0.6465804576873779,1.2595913410186768,0.7165697813034058,1.0361570119857788
6,0.6693135499954224,1.1693298816680908,0.7318313717842102,0.9442154765129089
7,0.6911501288414001,1.1003005504608154,0.7474563717842102,0.9307752251625061
8,0.7051101326942444,1.0465466976165771,0.7663517594337463,0.8943656086921692
9,0.7342469096183777,0.9566711783409119,0.770348846912384,0.8531245589256287
10,0.735399603843689,0.9488787651062012,0.7590842843055725,0.9293273091316223
11,0.7494876980781555,0.8872579336166382,0.7976017594337463,0.7668633460998535
12,0.7553790807723999,0.8663164377212524,0.788517415523529,0.777386486530304
13,0.7679303288459778,0.8347699046134949,0.788517415523529,0.7659928798675537
14,0.7731173038482666,0.8099596500396729,0.796875,0.7656093835830688
15,0.7824026346206665,0.7859814167022705,0.8135901093482971,0.6930885910987854
16,0.783491313457489,0.7855364084243774,0.8190407156944275,0.7609836459159851
17,0.7926485538482666,0.7456281781196594,0.817223846912384,0.7034658193588257
18,0.799756646156311,0.7241905331611633,0.8244912624359131,0.6757482290267944
19,0.802446186542511,0.7216798663139343,0.8266715407371521,0.6566948294639587
20,0.8038550019264221,0.7014943361282349,0.8263081312179565,0.6680912971496582
21,0.8084656596183777,0.6775558590888977,0.8128633499145508,0.7408151030540466
22,0.8178150653839111,0.6465139389038086,0.8179506063461304,0.6649290323257446
23,0.8177510499954224,0.6444523334503174,0.8204941749572754,0.6690112948417664
24,0.8214651346206665,0.6559280753135681,0.8223110437393188,0.661024272441864
25,0.8274846076965332,0.6194406151771545,0.832848846912384,0.6445490121841431
26,0.8281890153884888,0.6180588006973267,0.8288517594337463,0.6892274022102356
27,0.8311347365379333,0.6011513471603394,0.8422965407371521,0.647293210029602
28,0.8356173038482666,0.5928086042404175,0.839026153087616,0.6209411025047302
29,0.838178813457489,0.5787449479103088,0.8288517594337463,0.637694776058197
30,0.8347848653793335,0.5883516073226929,0.8430232405662537,0.6706641316413879
31,0.8416367769241333,0.5711312890052795,0.835392415523529,0.6648090481758118
32,0.8420209884643555,0.5730618238449097,0.8393895626068115,0.6573953628540039
33,0.8456711173057556,0.5655810832977295,0.8404796719551086,0.643268883228302
34,0.8481685519218445,0.5519903302192688,0.8462936282157898,0.6072264313697815
35,0.8426613807678223,0.5540328025817871,0.8335756063461304,0.6650228500366211
36,0.8442623019218445,0.5575757026672363,0.8386628031730652,0.6604451537132263
37,0.8518186211585999,0.5357445478439331,0.8404796719551086,0.6433846950531006
38,0.8480404615402222,0.5359878540039062,0.8470203280448914,0.6151824593544006
39,0.8559170365333557,0.5208667516708374,0.84375,0.6222297549247742
40,0.8525230288505554,0.5288515686988831,0.8404796719551086,0.6153767108917236
41,0.8536117076873779,0.5270412564277649,0.8350290656089783,0.6345025897026062
42,0.856493353843689,0.5216662883758545,0.8470203280448914,0.5898569822311401
43,0.8582863807678223,0.4930799603462219,0.8495639562606812,0.6249119639396667
44,0.8600153923034668,0.5016169548034668,0.8517441749572754,0.6377464532852173
45,0.8630251288414001,0.4966481924057007,0.848473846912384,0.626582682132721
46,0.8644338846206665,0.48605087399482727,0.8495639562606812,0.6481308341026306
47,0.8644338846206665,0.4864126443862915,0.8481104373931885,0.6243617534637451
48,0.864305853843689,0.4883800745010376,0.8455668687820435,0.6412196755409241
49,0.8595030903816223,0.5011644959449768,0.8379360437393188,0.6228466033935547
50,0.8641777634620667,0.4904182553291321,0.851017415523529,0.6041351556777954
